pid,iid,rate
435,312,6.750564908784915
435,314,7.298906722101503
435,319,7.146677038292152
435,320,6.749736681518634
435,323,7.2975131377588385
435,324,7.0689980255960725
435,327,6.553017347167708
435,328,7.502614115339543
435,330,6.896333675687332
435,334,6.647933791653398
435,336,7.148623225091268
435,338,7.394878456021526
435,341,7.193047955894777
435,343,6.449381262288913
435,344,7.442825206602872
435,346,6.647617346965647
435,349,7.2558470596939255
435,352,6.048362313084128
435,355,7.697235582703129
435,359,6.081591009769498
435,360,6.798377025900911
435,361,6.403357322220699
435,364,7.6416982071021256
435,366,6.568084648082438
435,367,6.827999726750458
435,368,6.303273522439708
435,369,7.306796337107504
435,370,7.345520304719182
435,372,6.998041779308385
435,373,7.097093542016763
435,374,7.195899219230541
435,381,7.743822565256405
435,382,7.296019886697452
435,389,7.237138272037659
435,391,7.505322688711316
435,392,6.546210182162652
435,394,6.398408653979823
435,395,7.146773795225592
435,396,6.695292062486979
435,398,6.9467299970146
435,404,7.478739159105423
435,405,6.8952648375991705
435,407,6.99711006479613
435,408,7.295112027897988
435,411,7.749841618869511
435,413,7.197550603803527
435,418,6.897466100007977
435,420,6.902558384085058
435,423,7.196483155853406
435,430,6.594412487732326
435,431,6.949482812788845
435,432,7.99327944101137
435,437,6.131932766653346
435,438,6.548872152613839
435,441,7.100617282384488
435,442,7.788400675753028
435,443,7.195683287168487
435,447,7.0959640720252395
435,449,7.744764172449354
435,450,6.448139427484122
435,451,7.544008778301152
435,456,7.096817665129577
435,457,6.598741802228274
435,458,8.289647096018713
435,461,6.997121718637939
435,462,6.250204845206354
435,466,6.398770355301709
435,470,7.695717605995139
435,473,6.946811933345457
435,480,6.627287947457736
435,481,6.000253980230389
435,482,6.897019697196469
435,483,7.7959105129420365
435,485,6.894769288973173
435,487,6.447319684166184
435,488,7.492910930384722
435,493,7.644836490842533
435,496,6.399453970731272
435,499,6.528018994336543
435,501,6.301071388962526
435,503,7.351191627849245
435,504,6.911415064525691
435,506,6.397015459312426
435,509,5.799533676969674
435,516,7.148207720199112
435,518,8.447554897541039
435,522,6.550213680644192
435,523,7.24771334832438
435,524,7.2955095970930515
435,527,5.153516338370361
435,528,7.801662874823606
435,529,7.396004303151812
435,534,6.552183846518232
435,535,6.450888309704637
435,536,7.045823516516773
435,537,5.5085663438682
435,538,7.592447362950614
435,540,7.296897383915166
435,544,6.695161537783404
435,545,6.898582384951315
435,549,6.899761174149543
435,550,7.199960154601557
436,234,6.000253632090451
436,235,5.9999973216138835
436,237,5.854408258310508
436,238,5.551569678625732
436,242,5.940747652949032
436,247,4.944904986085464
436,249,5.6092312860126805
436,250,6.000379025784837
436,253,5.398173404768182
436,255,6.601448229265311
436,256,5.999962987143821
436,258,5.340074868078907
436,259,5.821080635065751
436,262,4.504126132873859
436,263,6.000989089166586
436,264,6.000908277081056
436,265,4.838975752113672
436,267,5.763640233940128
436,271,5.855906586633841
436,272,6.302149808249368
436,275,5.106616086500128
436,278,6.4476271884055185
436,279,6.153820190890129
436,281,5.253745960997837
436,282,5.999828696952273
436,284,6.603946445406372
436,288,6.893270215315873
436,289,5.999126832762821
436,294,5.9998514509079985
436,299,5.700405803698649
436,301,5.848217804289357
436,303,6.153287303785566
436,305,5.367955927312461
436,306,5.852519408167023
436,308,5.492094064539515
436,311,5.703512068696012
436,313,5.699686644856215
436,314,6.002220911494919
436,316,6.447638472350478
436,319,5.999691954824031
436,320,5.405923811599509
436,323,6.000685854545308
436,324,6.035317823079742
436,326,6.003002545480279
436,328,6.157710544502942
436,329,5.6439277599156386
436,330,5.700096238042265
436,333,6.002141613132849
436,336,5.705592527195316
436,338,5.855871887471637
436,339,5.70045478522948
436,341,5.704375114675625
436,343,5.399975371032051
436,346,5.404412094735819
436,352,4.951592051159169
436,354,5.400296664162246
436,355,6.308906251743905
436,356,5.1068902236256335
436,360,5.411242213448938
436,361,5.109253063822631
436,362,6.031577254087769
436,363,6.302051102340363
436,365,5.253738357556525
436,366,5.284029995981569
436,367,5.787749014125629
436,370,6.004885518801159
436,373,6.183092562667066
436,377,7.4996533657845905
436,378,5.997919266990645
436,381,6.59515633078474
436,384,5.999652983660433
436,389,5.851408447709397
436,392,5.399019899693003
436,393,5.39773468969329
436,395,5.8519401503875965
436,397,5.9399347384114725
436,398,6.144877700484037
436,401,6.297402379106721
436,402,5.853891376440618
436,403,6.447750567515331
436,404,6.329021920907593
436,406,5.99942781736559
436,408,6.000166051731541
436,409,5.396824517641706
436,412,5.855355824665325
436,413,5.998854866060349
436,416,4.950313951719168
436,418,5.5523465444054105
436,428,5.7029159279645505
436,429,5.704660091462859
436,435,5.998481492078607
436,436,6.150293133606022
436,440,6.306446221514362
436,441,6.005377664377097
436,444,6.593947745097197
436,445,6.00174039085846
436,448,5.9980696714337585
436,450,5.403674468759155
436,451,6.008453761337788
436,452,5.853122530415272
436,454,5.699806280986827
436,456,5.705653465673466
436,457,5.396206340920529
436,458,6.756332363905042
436,461,5.999802526476034
436,462,5.250512217339722
436,467,6.6019672274438985
436,469,5.997809828803339
436,470,6.2990439210492
436,477,5.549801552922268
436,480,5.458745917807225
436,484,5.852661924726156
436,489,5.998845467117764
436,491,6.296827263644554
436,494,5.2446858377595085
436,495,5.520864821611643
436,499,5.427677932322606
436,500,5.859274631308289
436,501,5.103062384315815
436,502,5.702880277258664
436,503,5.7126565547758155
436,510,5.7080082435424995
436,511,5.4002848676557225
436,512,4.802323720692926
436,514,5.398648845908493
436,515,5.7074891919786035
436,516,6.000268690709804
436,520,5.700379057868711
436,521,5.699748911101376
436,522,5.400216407689829
436,524,5.852529114115302
436,525,6.149574123672448
436,528,6.308630083170715
436,529,5.854626604382736
436,531,6.599586240049697
436,535,5.252487229617255
436,537,4.650391141122294
436,539,5.1036078683565815
436,541,5.548898852839841
436,543,5.8525616036014565
436,545,5.552322722036456
436,546,6.291141623036049
436,550,6.005812544548044
437,234,7.495565720009917
437,235,7.693123724823539
437,237,7.6963777748204185
437,239,6.993465832348182
437,241,6.306510892753837
437,243,7.690992198943743
437,244,7.095280317579551
437,251,7.991256219151445
437,252,7.791395720015155
437,255,8.389284760046378
437,256,7.592097499566648
437,258,7.067516561446232
437,260,7.055217861852496
437,263,7.59142444966007
437,265,5.450411666464493
437,268,6.797794659890917
437,269,7.202405457433429
437,271,7.402096594188988
437,274,7.1982977154147205
437,275,6.401873762227961
437,276,6.995804777486421
437,277,6.593869327896871
437,279,7.776018290724879
437,281,6.796504847202878
437,282,7.194058023808318
437,283,7.005803944603382
437,287,6.197779317647121
437,288,8.384588104546458
437,289,7.789273285354494
437,291,6.895148094409632
437,300,7.095338126458556
437,302,6.903028285462641
437,303,7.394825267361569
437,304,6.992697250344237
437,305,7.186084307312381
437,308,7.033207475196965
437,309,6.7969062687422435
437,311,6.791670206203864
437,313,6.9948808793966
437,314,7.494623774050428
437,316,7.986863019025392
437,317,6.002348450348729
437,319,7.391698170586525
437,320,6.897687228163202
437,323,7.590919897654436
437,325,6.001415406755811
437,327,6.50452378666551
437,329,7.433572154825423
437,330,7.191090158781098
437,333,6.999305809026634
437,336,7.296528850770426
437,337,6.97420673850836
437,339,6.994907011543816
437,341,7.19250842588371
437,343,6.496969246400322
437,344,7.590934554300129
437,346,6.598593668982232
437,352,6.296968678723995
437,354,6.794544882590583
437,355,7.399905556488253
437,359,6.380867913269271
437,361,6.403655229867997
437,364,8.083534160637134
437,365,6.299713175234804
437,368,6.399445907286101
437,370,6.898184691671349
437,371,7.4983741299507205
437,375,6.4956572165026545
437,382,7.591995685585923
437,384,7.591789598810747
437,391,7.008467703542435
437,392,6.891605994599835
437,393,6.951742966418712
437,394,6.596677406593306
437,395,7.195720713146801
437,397,7.530976228625111
437,403,8.085502080296386
437,407,6.798742960320959
437,411,7.498448940257299
437,412,6.30647962929226
437,413,7.196330181112761
437,415,6.4024315437088894
437,416,6.100755164289404
437,428,6.598657089970406
437,429,6.602004694873232
437,430,7.090332247853668
437,436,6.799779389479777
437,437,6.262558294044289
437,438,6.698506608529599
437,440,6.608704722679189
437,441,6.709728305849926
437,442,7.98702394015714
437,443,7.294273489884788
437,447,7.589112362062838
437,448,7.196230500980543
437,451,7.894643586422937
437,452,7.595962778394633
437,456,7.197609121800064
437,463,6.298505631640024
437,464,7.593848636398822
437,466,6.498054781417662
437,469,7.388754561214501
437,471,6.30122143066371
437,472,7.691176779433969
437,473,7.195618709630983
437,475,6.796186046480227
437,480,6.7942832025087245
437,484,7.792445190046389
437,488,7.79112045084859
437,489,7.194473262057902
437,492,6.906391947433982
437,495,6.953776663462143
437,499,6.8530145708099806
437,500,7.01216272444916
437,502,7.194360164789717
437,503,7.7015989429111835
437,506,6.693950663702628
437,508,6.757371967019533
437,509,6.1941847446016975
437,511,6.594266735940088
437,512,5.602682718154801
437,515,7.398673739657101
437,517,6.597725482532146
437,518,8.792597379220238
437,520,7.0954953296264875
437,524,7.492419848483619
437,525,7.889264679145896
437,526,7.096417268407965
437,527,5.102696371958399
437,529,7.793982256034293
437,534,6.402754008325919
437,536,6.397943265917351
437,538,7.187404212646383
437,539,6.398307682268708
437,541,6.49239295462392
437,543,7.196331373291073
437,544,6.99307024002493
437,545,6.9972181110578715
437,546,7.389953712246811
437,548,6.003603846086927
437,549,7.194309845990109
438,234,5.602801417607237
438,235,5.601917909908364
438,236,5.6513073817988335
438,239,5.002904756215033
438,244,5.252276367236657
438,248,4.7015701169891
438,253,4.998730252211277
438,255,6.202392677562192
438,257,5.507627995602339
438,259,5.46331332057607
438,260,5.253589565076158
438,263,5.602643594964595
438,264,5.603047922076181
438,269,5.509488342564553
438,270,5.0832900249092265
438,271,5.560703798757371
438,272,5.900943582071552
438,276,5.301213767474322
438,278,5.949128383705621
438,281,4.953718026361783
438,285,5.602670154554053
438,287,4.751508837365587
438,290,5.207627291024099
438,291,5.252671611350219
438,292,5.302770477966004
438,293,5.282273068916016
438,299,5.300813486964562
438,301,5.353000698404132
438,309,5.303870284347247
438,311,5.4977727125249585
438,317,5.001841025276085
438,320,5.203951250847957
438,323,5.601559117009149
438,328,5.8580517964654515
438,329,5.324523032257249
438,334,5.251352865838719
438,335,5.304626359197338
438,336,5.5040913149701485
438,339,5.301743510684062
438,340,6.203562886037081
438,341,5.5012842481572095
438,342,6.102007589723398
438,344,5.6044597977697395
438,348,4.906242615075407
438,351,5.253528919707058
438,354,5.002638113649387
438,355,6.106215279961505
438,356,4.902935432300182
438,357,5.909272933659149
438,360,5.202997134658497
438,361,4.9109781996832895
438,369,5.62232999445331
438,371,6.154579446565532
438,374,5.7996575330719615
438,377,6.903332939939169
438,381,5.9978584017553676
438,383,5.555068142872659
438,384,5.601171246707792
438,386,5.254129084576834
438,389,5.542614349907784
438,391,6.107243979245848
438,392,5.000580561438986
438,393,5.000572276497981
438,394,4.902079943984239
438,397,5.541318369010063
438,398,5.647864409198882
438,401,5.9023538726806635
438,402,5.552645706174781
438,404,5.833894491353492
438,407,5.502140489511834
438,408,5.6018226430853675
438,409,4.999139569674742
438,416,4.653912280758389
438,421,5.8562079009919685
438,422,5.800066433746929
438,428,5.499941333125619
438,432,6.2989951429043245
438,434,5.552737503617308
438,435,5.602361916881546
438,438,4.9543123218836875
438,440,6.103995204647298
438,443,5.600454504595549
438,447,5.548347080182693
438,449,6.265340864223556
438,450,5.201084975311939
438,451,5.801328738707875
438,455,5.303056291272465
438,461,5.597663510341318
438,466,4.951301841211376
438,467,6.202148424425966
438,469,5.598676902842316
438,470,5.903843838616489
438,473,5.253913435133947
438,480,5.0622225975514095
438,481,4.747567198503403
438,483,6.1994977363012085
438,484,5.55326307292185
438,485,5.25143630344219
438,488,5.603217207917561
438,492,5.807725901945407
438,493,5.999226037728159
438,496,4.999136107204382
438,499,5.050041421010714
438,500,5.759847500749978
438,501,4.904068568997608
438,502,5.501635379841407
438,504,5.514485958677932
438,506,4.901737106178509
438,507,5.6029084240751095
438,508,5.106628363852522
438,514,4.999703272796763
438,515,5.504119629486724
438,516,5.602352715207185
438,517,4.903293337917505
438,521,5.301909292445034
438,523,5.649271339806999
438,524,5.552521896694838
438,526,5.605138305298232
438,528,6.108516864209766
438,531,6.197579244702337
438,533,5.603694878415317
438,535,4.954085401232483
438,537,4.354439253630439
438,538,6.294638667956279
438,542,5.597266467772636
438,544,5.001130808438609
438,545,5.253739812612335
438,546,5.698554830151408
438,552,5.802207365160257
440,234,8.996403676795255
440,235,8.992213358942275
440,240,8.989754164997809
440,242,8.993330285089721
440,243,8.992388902682876
440,246,8.000437573827883
440,248,7.503692848368868
440,249,8.39804987831835
440,251,9.491079099571907
440,253,7.998383170982612
440,255,9.98765056336474
440,256,8.994424446924606
440,257,8.999318340847715
440,258,7.994704976873835
440,259,8.794948226592817
440,261,9.487678418109562
440,263,8.99227541583237
440,264,8.996022208206547
440,265,8.0081375378835
440,267,9.185705891529091
440,269,9.000753312859885
440,270,8.199638329259125
440,273,9.488160200290741
440,274,8.998246917176202
440,279,9.493808814264858
440,285,8.996805142570343
440,290,8.499378661829903
440,291,8.497014115012878
440,293,8.498434623917149
440,297,10.477821416531198
440,298,7.499281132867326
440,299,8.495630535457328
440,300,8.495938070798
440,301,8.497366817619676
440,303,9.491128653639816
440,308,8.296477126752752
440,311,8.993254528358719
440,313,8.500106831517657
440,316,9.491339139649524
440,319,8.99378515583789
440,323,8.995446475070304
440,325,7.00524838756369
440,327,8.006203956993911
440,330,8.495066486767897
440,332,9.99442102794203
440,334,8.499195071421944
440,335,8.499876023800908
440,339,8.498936199861095
440,340,9.993211334652818
440,341,8.992112180271892
440,342,9.991235825359373
440,345,9.496724009658097
440,352,7.502218420221803
440,355,9.991324779208565
440,356,7.997745981169066
440,360,8.493279652169143
440,361,8.00277972389924
440,365,8.002657324100344
440,370,9.495861380343618
440,371,9.595477743491259
440,372,8.99635222083
440,373,9.79522718085927
440,378,9.0002698796226
440,381,9.491199981820253
440,382,8.995293300126267
440,384,8.990554784980858
440,386,8.496405668907888
440,388,8.397139568305665
440,389,8.97300383995032
440,392,7.997718686560434
440,394,7.9987253210846685
440,401,9.496802099769866
440,402,8.992446391393278
440,405,8.993873113021957
440,406,8.993090681217007
440,407,8.996314480843084
440,408,8.991934973668043
440,409,7.995612551404123
440,411,9.997101645436539
440,417,7.005284549523166
440,420,8.499767599272692
440,421,9.4952215141256
440,422,9.484034353815499
440,428,8.993676988464355
440,429,8.99670361811239
440,432,9.987009760166588
440,433,8.993834685172216
440,438,8.000691453031477
440,442,9.982640314635475
440,443,8.994081839745956
440,444,9.978160646532586
440,450,8.49097274294464
440,452,9.485456479665968
440,455,8.494063327700076
440,456,8.989369746710938
440,457,8.00264951657495
440,458,10.474976365886164
440,461,8.990379518588274
440,467,9.98473428571851
440,469,8.987222336223018
440,470,9.491734204600377
440,471,8.000607254093522
440,474,8.494744766205688
440,475,8.000026999928522
440,477,8.393889341068496
440,480,8.097710950775491
440,483,9.988135409113958
440,485,8.494226901070917
440,488,8.991125947118055
440,490,8.493006731340898
440,492,9.49676332546615
440,493,9.490926655079432
440,495,8.395419395260351
440,499,8.09700932981511
440,500,9.496986380473809
440,503,9.489482691645673
440,506,7.99254022667078
440,507,8.99287434871976
440,508,8.200430603763719
440,509,7.003008738054021
440,510,8.990061678178801
440,511,7.9996336418137
440,514,7.998515821207091
440,517,7.998045367160565
440,518,10.485290802506503
440,521,8.49561681668629
440,522,8.001000769950947
440,524,8.992753838678366
440,527,6.510190281794174
440,529,8.99345734884772
440,530,7.004005771136335
440,534,8.499355012883909
440,538,9.993369690232457
440,543,8.994734895329438
440,544,7.996802761503727
440,546,8.996060672065388
440,548,8.003286105885234
440,551,9.493433323715639
441,234,7.0942675005883
441,235,6.993661460055625
441,237,6.995687627405903
441,238,6.399499853824686
441,240,6.5079713976984745
441,241,6.858467681384743
441,244,6.402928859335481
441,247,5.157962053578477
441,249,6.439270890873736
441,252,7.092495514371704
441,256,6.898119345390913
441,257,6.902185963349161
441,258,5.846927417422716
441,260,6.548848284930337
441,262,4.9118838409783585
441,263,6.898178245436605
441,266,6.303346343809726
441,268,6.454404400055517
441,269,6.997607704401522
441,271,7.1439881731009285
441,273,6.954668710002639
441,275,6.301774826868363
441,281,6.0553603284980415
441,282,6.900846967162092
441,284,7.893347907733472
441,285,7.094907943124123
441,286,5.900318885291098
441,287,5.998537774871727
441,288,7.7428058297584865
441,289,6.551073035675173
441,291,6.5506320420121575
441,292,6.745758721377859
441,293,6.569470993176249
441,294,6.944947667707322
441,296,6.410073949847898
441,297,7.651256453548402
441,303,7.150912721990888
441,304,6.198424587744268
441,305,5.827184554530139
441,306,6.790490596277099
441,308,6.32162928255165
441,311,6.363596462052227
441,312,6.600743405066112
441,325,5.208743309478046
441,327,6.350782366219072
441,329,6.599938063493664
441,332,8.045076161960134
441,333,7.19789589277144
441,334,6.501849621116972
441,335,6.844534013207112
441,336,6.652818677113205
441,337,6.4590604325195455
441,340,7.795771883981241
441,341,6.701863350306428
441,342,7.4056696519515794
441,345,7.685381502890943
441,348,6.10225655222144
441,349,7.034939356917639
441,351,6.497653857262266
441,354,6.344466549971396
441,360,6.014188906892041
441,363,7.099567094712923
441,364,7.148732937582272
441,365,6.2018561785416555
441,367,6.605770241637024
441,370,7.298276442417293
441,371,7.926505479600776
441,372,6.701391209846757
441,373,7.176707081174688
441,375,6.299128451550595
441,378,7.093435883978353
441,381,7.43894155511913
441,382,6.895381644886724
441,383,6.946119942300081
441,384,6.893553815953886
441,386,6.49830443951526
441,387,6.789838111911832
441,395,6.848285323978468
441,396,6.3158693420034595
441,397,6.825369715245959
441,404,7.422237234655287
441,405,6.701587281216906
441,406,6.894443435327604
441,407,6.797604771220681
441,412,6.855262956943653
441,415,6.296163607966907
441,416,5.896463715263391
441,417,5.254781897882315
441,418,6.305238078866562
441,421,7.393041547358502
441,422,6.898071795575275
441,428,6.700744674225981
441,429,6.700984521452027
441,431,6.646506786763316
441,433,6.942337612430827
441,435,7.090731499813701
441,436,7.19613654337911
441,437,5.857474008027992
441,440,7.404824355720734
441,443,6.94455257569252
441,445,7.1463194590103045
441,447,6.353856256463755
441,448,7.0430229963024855
441,449,7.829551249849876
441,456,6.60334878004121
441,457,6.784548937983148
441,458,7.847327921557989
441,462,5.8072377665536346
441,468,6.846289793621313
441,470,7.440186270509304
441,474,6.692346255019011
441,480,6.434038029034411
441,483,7.399318919915845
441,484,6.7969688730236175
441,485,6.449176916732124
441,486,6.748394784759662
441,492,7.1502258815504005
441,493,7.49062913222738
441,495,6.516409461499661
441,496,5.998589003040114
441,500,7.200341191159894
441,501,6.100537013582041
441,507,6.89806100610898
441,509,5.402332509384622
441,511,6.494113961843099
441,512,5.55543342131875
441,514,6.00266830499362
441,515,6.458974642358737
441,516,7.046778401131023
441,520,6.646841180260202
441,522,6.297830942156194
441,523,6.749147069753574
441,525,7.389526568955276
441,526,7.292128821847713
441,527,4.957012764562333
441,528,7.598802164584849
441,529,6.797581259120212
441,534,6.353596133155669
441,539,5.806066954562098
441,541,6.012932863202893
441,544,6.296301627982727
441,546,7.186647527849593
441,548,5.906697360857745
441,549,6.694570006856942
441,550,7.156304460205589
441,551,6.854563776584423
441,552,7.103581638091253
442,234,5.050387551240403
442,235,4.803236348220418
442,236,4.7587932081985915
442,237,5.09343513585735
442,238,4.553503255134731
442,243,4.414282853921135
442,244,4.55815518551604
442,246,4.3072037444763085
442,248,4.252412485263106
442,249,4.3777887509996525
442,255,5.600143980803207
442,258,3.6125068852917064
442,261,5.256174654365035
442,266,4.171705427223623
442,267,4.774816831543351
442,269,5.595461395984772
442,273,4.777329099316733
442,274,5.200502533187697
442,275,5.0912790114967486
442,276,4.508180087455866
442,277,5.01692260406159
442,279,5.2283974361720045
442,281,4.209848297484193
442,283,5.599093534544041
442,284,5.844077289480676
442,288,4.918926298542152
442,291,4.901039531917884
442,299,4.456633247781345
442,300,4.898358598440992
442,301,4.414644547801762
442,302,6.194544041026617
442,305,3.433224858543608
442,307,4.749352665185243
442,309,4.7563748219552595
442,311,5.016017320038154
442,312,5.048277513350552
442,313,4.510556455759735
442,314,4.955135598535524
442,316,4.864446551235256
442,317,4.800559411980452
442,320,4.7561813849767365
442,323,4.712918059110779
442,324,6.557488198752855
442,326,5.394340501796176
442,327,5.08575042036259
442,328,5.408303139735252
442,329,4.606326160781829
442,330,4.359750660946599
442,333,5.448964216082787
442,336,5.103798448847876
442,338,5.095110520899966
442,339,4.604776901160134
442,341,5.2983044989077435
442,342,6.299908160946057
442,348,4.595920230804068
442,354,4.3487470879079275
442,359,3.96935083200585
442,362,4.970137146823959
442,364,4.52043983931807
442,365,4.697394450224315
442,366,4.359226521146651
442,371,5.08863944228895
442,372,5.053084966373025
442,374,5.940072719993123
442,377,5.909841537704316
442,382,4.708354808874183
442,383,5.249279081910928
442,384,4.704840689180072
442,386,4.6537292039977025
442,387,4.94427082565227
442,389,3.2376292219072624
442,393,3.9706449370014925
442,401,5.843998392605803
442,402,4.759031813163967
442,404,5.1352716935659615
442,405,5.597770035503135
442,407,5.592945015329268
442,409,3.9164489355718013
442,411,6.0007005824272035
442,412,6.2862655250714585
442,413,5.199446244069084
442,417,3.948358578826839
442,418,4.317797780860446
442,420,4.995925539268201
442,422,5.298092491570321
442,423,5.19778225385441
442,428,5.59035022140146
442,429,5.58954970695279
442,431,4.896083000052759
442,432,4.8165457635266
442,434,5.2961696305458315
442,437,4.371966371281993
442,441,5.985227479545859
442,443,4.952056845193374
442,444,4.721865195034406
442,447,4.224937249364958
442,448,5.107154415178098
442,449,5.21955347178431
442,450,5.143910528102231
442,456,5.100359976587182
442,466,4.450482047774777
442,469,4.710819671253285
442,473,4.651045833396956
442,480,4.461192141943053
442,483,5.2217466572359195
442,485,4.6547421075331075
442,486,4.757009100226002
442,488,4.897643315053312
442,491,4.961022501706589
442,494,3.609687932281852
442,495,4.760917059184359
442,500,6.284667319887419
442,501,4.895383011755257
442,503,5.153681341592673
442,504,5.8956361313654035
442,506,4.160465460391528
442,507,4.710064034761591
442,509,3.309746950572197
442,510,5.098781314837328
442,511,4.6950149082946995
442,515,4.761790997237268
442,517,4.403542927484446
442,523,4.072284383637932
442,524,5.004293821449335
442,528,6.29357590256859
442,529,4.749902859085622
442,530,3.31370439016651
442,531,4.719866822884792
442,535,4.454123594959055
442,537,4.048952387845781
442,538,5.809581485687306
442,541,4.372431014795317
442,543,5.248673057803288
442,544,4.199528777522143
442,545,4.898979274595464
442,550,6.196457883809417
443,234,6.648194616718172
443,236,6.64834019761379
443,237,6.647176118868534
443,240,6.502638546987236
443,241,6.746122502075889
443,244,6.1999909212255915
443,245,6.093135091003417
443,246,5.799766498765713
443,247,5.396764668607272
443,248,5.59926276270286
443,249,6.169268779462978
443,251,6.99764106885798
443,253,5.897457396726087
443,255,7.393840449960217
443,256,6.598496333689851
443,257,6.503714020985501
443,259,6.498283122628777
443,261,6.896590513051407
443,265,5.704954359730954
443,267,6.5840133717306575
443,269,6.504718073728641
443,273,6.868553398396709
443,274,6.600660504166963
443,275,5.9017780660232715
443,276,6.200988776609654
443,279,6.86194253576464
443,281,5.8520408595442746
443,282,6.597469251349133
443,283,6.507313097534187
443,286,5.551847516610344
443,289,6.546711614700264
443,294,6.599964530507761
443,300,6.250168253920414
443,302,6.851729386269802
443,304,5.8999736631309
443,308,6.089333336391207
443,309,6.202504190542331
443,312,6.201057294863099
443,313,6.2013157099826755
443,314,6.6011689643937075
443,317,5.80435934467764
443,333,6.602069127686408
443,334,6.198595257371743
443,335,6.300088125952507
443,336,6.500809552091863
443,339,6.249467880860746
443,340,7.298866358682632
443,342,7.196671130413957
443,344,6.69593245842173
443,352,5.498202974557459
443,357,7.000389049517355
443,360,6.1499608475914025
443,362,6.63877074494536
443,363,6.897000806980851
443,366,5.909470923097713
443,367,6.2295207649584485
443,370,6.896706960525934
443,371,7.134135089320985
443,372,6.498855799651377
443,373,6.965955429309095
443,375,5.987480043164778
443,377,8.193429124460053
443,382,6.598401475130789
443,383,6.598296751844208
443,384,6.596613525235919
443,387,6.29637953062286
443,389,6.441991660283209
443,391,7.105100170524148
443,392,5.89812190310231
443,393,5.8793119561843445
443,394,5.799442215600273
443,395,6.5481312447949405
443,396,6.036971281148546
443,397,6.527464877059852
443,398,6.546639979111993
443,404,6.820780984454577
443,405,6.496222695302759
443,407,6.49792173636335
443,408,6.597309679642549
443,413,6.598855678037902
443,416,5.50132847808356
443,417,5.1014360263086
443,418,6.200016525979111
443,422,6.892397325232087
443,428,6.495365726148428
443,430,5.896022547101331
443,431,6.2513181533478335
443,434,6.4995054287615455
443,436,6.846215129696164
443,437,5.502889049876845
443,438,5.900024369139286
443,440,7.100112985577591
443,444,7.190759738121147
443,449,7.254952425950446
443,452,6.697572151807346
443,454,6.249046272921325
443,455,6.347131790070537
443,456,6.49802325227695
443,458,7.64235046173662
443,461,6.497153497305536
443,464,6.5981578809193
443,466,5.848818319443759
443,468,6.6436961185790135
443,470,6.9486678252084575
443,471,5.849943446914874
443,472,6.648746704926763
443,473,6.24851183590775
443,482,6.248486778914771
443,485,6.246719093169254
443,486,6.596468427559386
443,491,6.896045328492497
443,492,6.754932149448734
443,496,5.8002069339919755
443,499,5.909418517547249
443,500,6.755150935087143
443,501,5.801380907704184
443,502,6.497551096205428
443,504,6.412531755941703
443,507,6.599376625084323
443,509,5.199927478735362
443,510,6.499491799828843
443,512,5.4000836409874875
443,514,5.802125230928772
443,517,5.80090106145654
443,518,7.650444044756125
443,520,6.250456160630222
443,523,6.55068491419648
443,524,6.59760506060891
443,525,6.749204784627836
443,526,6.649544316373711
443,527,4.752487615233729
443,530,5.2002577495518745
443,531,7.196474608750414
443,534,6.102643909732242
443,536,6.796603833726616
443,538,7.293652123992584
443,539,5.799031827248085
443,540,6.598453230153202
443,541,6.09733133173397
443,542,6.594890289391765
443,543,6.597360704583828
443,544,5.996039938068309
443,546,6.599559879144005
443,548,5.703775007103395
443,551,6.744718214449935
443,552,6.751473498350391
444,235,6.050468793369071
444,238,5.702902855062379
444,240,5.617235936951609
444,241,7.292397399340577
444,242,6.131806821210224
444,243,6.152437455962517
444,244,5.705563506478033
444,246,5.896880651622182
444,247,4.753743054545238
444,250,6.102431005565994
444,253,5.405631283191115
444,255,6.801964788421218
444,257,6.402537398374656
444,258,5.052699793624094
444,260,5.783387124487842
444,261,6.502945423538875
444,264,6.055445695953554
444,266,5.853709835701286
444,267,6.0303077344535
444,269,6.3032821349198445
444,270,5.584503204214982
444,271,6.3013505048592195
444,273,6.387962791697437
444,274,6.498240646290533
444,275,5.602116700257315
444,276,5.9525204099237525
444,277,6.797355065470349
444,278,6.552199015935222
444,279,6.485951868132583
444,281,5.308339557785099
444,285,6.497100087705425
444,286,5.054675013138992
444,287,5.448514322468107
444,288,6.999898640074436
444,291,5.902778437162581
444,292,6.097904104652396
444,295,5.693788703112012
444,298,4.714520217253577
444,306,5.996707524594201
444,307,5.605611724105595
444,308,5.556620693761751
444,312,6.101218487511878
444,313,5.954225746096763
444,316,6.554125975105994
444,317,6.194131953611123
444,319,6.2045576841368115
444,320,5.7075407249275765
444,325,4.508835138773506
444,326,6.399864355861667
444,328,6.657902094652747
444,329,5.627355335754691
444,330,5.755369682502992
444,335,6.049618238083662
444,337,5.644648256010158
444,338,6.004959262505737
444,340,7.299509662472152
444,341,6.104561771558167
444,342,7.401859383922243
444,343,5.750222778152185
444,345,6.648285667397825
444,346,5.9525402711286635
444,352,5.005262647168939
444,354,5.501018024083913
444,357,6.750223666740417
444,360,5.366656496075144
444,361,5.605775274468056
444,364,6.409054819987806
444,366,5.3654894313849475
444,367,5.980734043911259
444,369,6.292202845286832
444,370,7.098131268541044
444,372,6.401689883486663
444,373,7.775469883141514
444,375,5.927764949775176
