nodes,connection
"(856, 1063)",0.9323847714691432
"(487, 493)",0.5453078586873406
"(335, 1429)",0.597276299294431
"(476, 897)",0.4984258067143167
"(505, 605)",0.5232188440825672
"(582, 1501)",0.9015817656166464
"(550, 609)",0.5172062359672529
"(320, 1189)",0.43454891899650294
"(749, 1030)",0.9131641889571492
"(29, 146)",0.540314342502074
"(509, 1340)",0.6771185130998942
"(1304, 1430)",0.7654057728559482
"(851, 1270)",0.32212209883276405
"(374, 1361)",0.38577346318027145
"(489, 788)",0.9296715233186436
"(717, 1391)",0.9492239974920343
"(928, 961)",0.9248604844987578
"(692, 1302)",0.5741459397036381
"(543, 1597)",0.9320926262233502
"(342, 1484)",0.9492239974920391
"(319, 520)",0.889722632978019
"(829, 1512)",0.4500427114242379
"(1169, 1411)",0.5127011586964708
"(894, 1012)",0.885446951427057
"(730, 900)",0.9492222382607899
"(840, 1505)",0.558382926310932
"(441, 1599)",0.5508226013800671
"(504, 1342)",0.7951912142588524
"(703, 1307)",0.5232552529708712
"(549, 925)",0.6753769144782312
"(812, 1440)",0.3583023158838936
"(336, 1176)",0.10076406056405862
"(621, 1125)",0.9110191430387555
"(578, 1103)",0.31335900844295655
"(536, 590)",0.9036684852748363
"(1084, 1594)",0.899192524739048
"(425, 1113)",0.3887931175981283
"(659, 1185)",0.24931763166842016
"(580, 1002)",0.8563000515502117
"(849, 1411)",0.8909611932717466
"(653, 1006)",0.9492239974920343
"(651, 1396)",0.8711440209943108
"(1009, 1480)",0.1461104411992132
"(709, 1016)",0.25686932187809713
"(700, 1408)",0.49113885602839824
"(585, 1322)",0.8931090381617592
"(468, 1516)",0.6608256226128455
"(1283, 1589)",0.14779477813538952
"(756, 1215)",0.5167607859651049
"(731, 1160)",0.6273042671959301
"(507, 1330)",0.6071124173247396
"(333, 1302)",0.7261079391448666
"(617, 1352)",0.5162174406116269
"(319, 1395)",0.9484419445854696
"(403, 1131)",0.7812610144316594
"(860, 1427)",0.3821713042449433
"(667, 1171)",0.6032183279670202
"(1130, 1183)",0.31116339547965705
"(721, 805)",0.4610593073325781
"(1156, 1492)",0.169631064510253
"(362, 737)",0.48196235513992286
"(430, 695)",0.5774319424169192
"(340, 950)",0.9243622924854716
"(617, 1284)",0.9338833963677945
"(308, 1129)",0.40702489836426214
"(672, 1085)",0.16014258433374215
"(915, 1381)",0.7106500936117299
"(1046, 1449)",0.9325417101224488
"(767, 1539)",0.30101602283870615
"(625, 1508)",0.9429982389671093
"(931, 1137)",0.8616046889344813
"(647, 1275)",0.6578093754925644
"(927, 1454)",0.8843324148562126
"(830, 1055)",0.08407565395161704
"(1167, 1471)",0.6375123085374768
"(300, 835)",0.49113885602839824
"(522, 1360)",0.7319035255858549
"(839, 868)",0.6399384895810505
"(396, 510)",0.10494227033486296
"(735, 1495)",0.7977702367935782
"(378, 629)",0.9168047007884705
"(474, 880)",0.6032183279670202
"(606, 1407)",0.88483590926503
"(695, 1182)",0.6600255000823306
"(1290, 1468)",0.709762213965694
"(407, 1279)",0.908958764229197
"(1248, 1498)",0.40096041241761404
"(784, 879)",0.5627777486968327
"(324, 391)",0.7644947298817675
"(401, 922)",0.8930987674813824
"(1247, 1389)",0.864800428087879
"(324, 1065)",0.6406059994840729
"(950, 1284)",0.6237585127570595
"(359, 834)",0.8253647779747537
"(577, 1453)",0.6467826783813325
"(476, 1539)",0.9480685983036837
"(1082, 1084)",0.9492239974920343
"(348, 437)",0.06248310556153543
"(1288, 1474)",0.908958764229197
"(336, 1424)",0.23954270902456976
"(387, 1384)",0.9249174250959588
"(507, 1569)",0.948822764928702
"(1195, 1578)",0.49113885602839824
"(329, 1594)",0.9106833762808303
"(325, 1203)",0.8761878877860478
"(468, 901)",0.3851530415657479
"(413, 730)",0.750453715584398
"(1044, 1148)",0.10808853716017461
"(446, 961)",0.4111488596430977
"(448, 1172)",0.6396143063161926
"(433, 492)",0.7760101159847876
"(709, 1111)",0.11012664986814395
"(387, 637)",0.9339279495091175
"(903, 1077)",0.24620312455735976
"(381, 1106)",0.9492239974920343
"(1028, 1121)",0.540896402595139
"(745, 962)",0.5817713890949641
"(804, 1330)",0.19702507694042615
"(364, 1056)",0.7644947298817675
"(998, 1450)",0.9484872868402575
"(920, 1500)",0.38673176268593995
"(943, 1278)",0.93101619745251
"(1111, 1521)",0.5161822026265915
"(313, 434)",0.8987752396238687
"(567, 1446)",0.09217440574409423
"(583, 1428)",0.08407565395161706
"(396, 1261)",0.41246692661210105
"(757, 1533)",0.4275543496878152
"(1011, 1351)",0.67767236878699
"(360, 1132)",0.892543416259277
"(609, 1267)",0.17887594248008132
"(906, 910)",0.9320926262233502
"(608, 1439)",0.10075956513351854
"(912, 1142)",0.09995498531999951
"(496, 969)",0.5204195021542407
"(1000, 1288)",0.6449890648392875
"(1223, 1235)",0.9492239974920343
"(776, 1443)",0.9142020726539009
"(476, 768)",0.25037177775434594
"(411, 685)",0.783684266669081
"(671, 754)",0.9492239974920343
"(1380, 1384)",0.8640506734549432
"(828, 1510)",0.7464405733582093
"(509, 1295)",0.5328444575064338
"(1094, 1155)",0.5204195021542407
"(761, 1150)",0.9492213837420943
"(1102, 1475)",0.8953424064755648
"(703, 1520)",0.9334377879316368
"(850, 1258)",0.8896685710010861
"(581, 1152)",0.6257465403240611
"(1315, 1437)",0.0866730239752354
"(681, 1437)",0.21462908984451964
"(401, 485)",0.8930987674813824
"(841, 1097)",0.5817713890949641
"(394, 1189)",0.9029779562264796
"(788, 1588)",0.5421762201447721
"(512, 1532)",0.08407565395161704
"(326, 1257)",0.8808998202568872
"(751, 307)",0.18843359433442977
"(555, 1313)",0.9233880397429152
"(369, 789)",0.9521351194462278
"(422, 1483)",0.5469280962509663
"(1172, 1437)",0.6461992633340028
"(708, 720)",0.5213989767964496
"(1186, 1337)",0.6135448093091993
"(519, 926)",0.7384550301358512
"(967, 1415)",0.9049317293396519
"(546, 1220)",0.9351050814003188
"(561, 1436)",0.5009403274239697
"(338, 428)",0.9016810267750688
"(971, 1156)",0.9031853203130957
"(471, 607)",0.914186672810271
"(451, 477)",0.874772944697246
"(1015, 1398)",0.5229864274296779
"(665, 1535)",0.46427290372015
"(306, 342)",0.9492239974920343
"(454, 1358)",0.5225492961090047
"(621, 970)",0.802098392206264
"(504, 1037)",0.7867329448432396
"(626, 769)",0.685549639883545
"(337, 1564)",0.9389436491756247
"(517, 566)",0.9492239974920343
"(1055, 1275)",0.9302540281429394
"(759, 1390)",0.5687047371476058
"(438, 1559)",0.5397858946358775
"(1119, 1361)",0.3446673929264666
"(364, 1059)",0.5876898280940136
"(663, 1342)",0.143162298632215
"(382, 727)",0.9492239974920343
"(467, 1025)",0.9492239974920329
"(446, 884)",0.9512866941105075
"(538, 795)",0.5364242265786194
"(999, 1292)",0.08407565395161704
"(452, 597)",0.16176493974602085
"(475, 1525)",0.45316218680444453
"(406, 1397)",0.6469094869114228
"(745, 937)",0.8050308297744488
"(928, 1392)",0.5876898280940136
"(619, 707)",0.11350654985418832
"(399, 1371)",0.5437677764516616
"(472, 1067)",0.9336192090925094
"(568, 996)",0.511848273122586
"(651, 676)",0.41422215080318714
"(1318, 1585)",0.9024277950266993
"(507, 1020)",0.6602312345314373
"(711, 1122)",0.08407565395161704
"(684, 983)",0.9492239974920343
"(912, 961)",0.9319962175377513
"(2035, 792)",0.9492239974920343
"(731, 1235)",0.8957656995643162
"(832, 1464)",0.6672745910240838
"(634, 1321)",0.3107104383096731
"(543, 1000)",0.7059499260106267
"(974, 1536)",0.9492239974920343
"(810, 1019)",0.9152455215388952
"(367, 372)",0.331722312628326
"(1213, 1433)",0.9344162664475747
"(1331, 1439)",0.8258324478068041
"(935, 1480)",0.5414593921702177
"(1258, 1279)",0.08407565395161704
"(993, 1355)",0.6554227946944313
"(609, 1457)",0.7297565569078005
"(1297, 1469)",0.6490503262310107
"(980, 1049)",0.781614090729982
"(1162, 1225)",0.928300607116071
"(518, 975)",0.9413880310547998
"(496, 610)",0.5522299128040178
"(432, 663)",0.6692300758815771
"(315, 820)",0.7221979558826418
"(584, 1495)",0.8587780587698718
"(431, 1175)",0.6375123085374768
"(500, 1310)",0.6713444793801058
"(729, 1332)",0.6767478439269257
"(1264, 1463)",0.559394297839562
"(400, 1011)",0.4831927995737914
"(964, 1595)",0.9016810267750688
"(350, 1593)",0.618865276187462
"(689, 788)",0.5125283031795131
"(342, 767)",0.8870226651131689
"(496, 961)",0.9340497489112368
"(1307, 1528)",0.9325525958242505
"(595, 1357)",0.6032183279670202
"(482, 1000)",0.9480933816390704
"(410, 1572)",0.9492222382607899
"(639, 773)",0.6033743676465835
"(463, 1130)",0.5741459397036381
"(1042, 1495)",0.7681035918906374
"(545, 1305)",0.5671068659594055
"(550, 1099)",0.2957833314823626
"(522, 658)",0.4191462849012479
"(988, 1084)",0.6027857666312854
"(517, 1075)",0.3299541120344828
"(1017, 1351)",0.8092168195371622
"(448, 924)",0.6596757709691499
"(435, 1325)",0.9492239969599284
"(791, 1348)",0.5550005881250089
"(1202, 1383)",0.5213989767964496
"(390, 554)",0.6743462134086917
"(492, 896)",0.33664919010519206
"(607, 1413)",0.9492235432005968
"(448, 590)",0.7178994447251418
"(382, 1548)",0.9512154676432282
"(713, 962)",0.5283407528527584
"(303, 531)",0.7756353372189956
"(364, 670)",0.3902638252982134
"(663, 1404)",0.8771236524988416
"(473, 699)",0.0842316273567945
"(691, 1587)",0.5806499440377643
"(316, 390)",0.526309283902571
"(780, 1301)",0.6994675841554089
"(305, 1487)",0.3905101415904032
"(893, 1141)",0.38989693387738195
"(925, 1550)",0.10829832963958218
"(436, 1018)",0.6268939687067462
"(831, 862)",0.6766350400699482
"(1110, 1153)",0.8462510151208356
"(418, 938)",0.7338358181261362
"(499, 508)",0.918196650956137
"(1355, 1529)",0.08650237561600321
"(419, 1039)",0.8349156998440591
"(1157, 1222)",0.9033634215404187
"(705, 781)",0.0997943637243399
"(1405, 1554)",0.8611363345332803
"(990, 1439)",0.9248755762009716
"(816, 1113)",0.9372893304737283
"(1015, 1335)",0.24088615818826958
"(488, 1390)",0.5592573205964491
"(494, 1175)",0.6123278990121562
"(992, 1445)",0.46849711846173797
"(425, 863)",0.5766121817505799
"(441, 1215)",0.7727031472093329
"(1184, 1576)",0.2496682438252829
"(382, 1215)",0.4969868056333914
"(676, 770)",0.11467140270255528
"(929, 1509)",0.7380503363483754
"(865, 1343)",0.660952016815596
"(467, 819)",0.6902310550308155
"(807, 1072)",0.5424716313457264
"(698, 1499)",0.11390100374048018
"(842, 1083)",0.3926493293135728
"(426, 1054)",0.575640796430476
"(1072, 1314)",0.949774322672399
"(347, 1273)",0.7265003577751961
"(1048, 1354)",0.7433887632561184
"(1081, 1196)",0.6625800049374084
"(442, 1222)",0.6712113101745801
"(551, 1056)",0.5806499440377643
"(605, 869)",0.914186672810271
"(387, 1329)",0.9495131852817431
"(938, 1055)",0.6599169945835514
"(837, 1473)",0.14697503947202245
"(416, 1448)",0.08341966816510761
"(730, 1181)",0.8859388790488788
"(540, 1594)",0.8964750848621529
"(1131, 1199)",0.7644947298817675
"(851, 1336)",0.7178784676812565
"(1393, 1454)",0.2871061806028824
"(539, 642)",0.5085804107100578
"(642, 751)",0.5937707626975522
"(1092, 1493)",0.516611374205064
"(1198, 1264)",0.6341698498131584
"(1149, 1583)",0.23094914626101654
"(1412, 1572)",0.19283165321997572
"(848, 1048)",0.9254346015705515
"(721, 803)",0.4610593073325781
"(1206, 1404)",0.3821713042449433
"(578, 1588)",0.9429982389671093
"(415, 762)",0.17937424341625685
"(387, 792)",0.7054985905582178
"(307, 576)",0.9492239974091857
"(758, 1299)",0.47911220683338424
"(326, 1289)",0.9188352912564024
"(753, 783)",0.5232552529708712
"(514, 937)",0.7704362310865015
"(923, 981)",0.9158697330879534
"(1070, 1401)",0.9492239974920343
"(683, 1146)",0.6924138306645021
"(582, 703)",0.34553920334928967
"(466, 608)",0.9469262634112858
"(362, 1397)",0.7319772240323605
"(970, 1075)",0.7516229134301602
"(591, 1232)",0.48196235513992286
"(953, 1599)",0.10683745367591925
"(551, 1356)",0.642046804807494
"(1255, 1295)",0.9431276082334058
"(839, 1363)",0.29816722216093866
"(1284, 1543)",0.7792035187304708
"(678, 1488)",0.6314641312851377
"(1057, 1080)",0.7792035187304708
"(769, 1143)",0.6599169945835514
"(727, 1102)",0.643254211807167
"(758, 1293)",0.508108077135459
"(726, 1290)",0.6464122992088099
"(853, 1018)",0.5876898280940136
"(650, 1515)",0.6771185130998942
"(638, 1399)",0.6924138306645021
"(1447, 1514)",0.37228055893979206
"(1145, 1569)",0.8930011038826
"(1041, 1563)",0.8059831104914726
"(361, 1380)",0.6354958380566554
"(870, 1464)",0.9174910284166865
"(1488, 1577)",0.7179618720110705
"(1470, 1473)",0.9470180498696243
"(639, 1390)",0.4610593073325781
"(1186, 1446)",0.6247696478633172
"(1050, 1509)",0.8156099750884034
"(1330, 1396)",0.867101575354747
"(408, 1551)",0.4126084111528176
"(1334, 1562)",0.11292283722393011
"(386, 623)",0.38005056867161785
"(430, 735)",0.1955469741978533
"(622, 1324)",0.9123269337757381
"(607, 667)",0.9492239974920343
"(544, 1564)",0.7464405733582093
"(417, 662)",0.7813873891168206
"(876, 1316)",0.5774319424169192
"(397, 1097)",0.24088615818826958
"(510, 1226)",0.9133644160549469
"(413, 847)",0.9235871245842409
"(519, 776)",0.678941222098657
"(456, 1574)",0.08407565395161704
"(1267, 1442)",0.5183276138563152
"(924, 1551)",0.3484582591763089
"(744, 1163)",0.38947676617281
"(932, 1257)",0.9355277621233371
"(1385, 1463)",0.6118166366786022
"(613, 1384)",0.7427550412015672
"(600, 1151)",0.9248604844987578
"(316, 1330)",0.5397733004406896
"(340, 788)",0.6234601780310346
"(912, 1494)",0.9434541376723241
"(615, 1498)",0.7583262967678203
"(603, 925)",0.18899036856535742
"(564, 666)",0.5283407528527584
"(377, 942)",0.5149938422801886
"(924, 1596)",0.9005256140228556
"(601, 1382)",0.558382926310932
"(902, 943)",0.726999299616655
"(398, 346)",0.7067526083685637
"(468, 1481)",0.9174910284166865
"(1014, 1271)",0.6823960073589982
"(944, 1351)",0.9492239454324094
"(462, 810)",0.31708723787219506
"(334, 753)",0.41246692661210105
"(447, 589)",0.7536666262734576
"(1181, 1474)",0.3436637399280866
"(312, 723)",0.9032398997306998
"(366, 1500)",0.9277528911209705
"(872, 1376)",0.9168047007884705
"(1388, 1415)",0.6743849611077789
"(482, 1134)",0.09067262007399887
"(575, 1040)",0.6076288620885185
"(333, 544)",0.709762213965694
"(534, 1151)",0.8376643135980374
"(1668, 1666)",0.9492239974920343
"(539, 1339)",0.5996202465046256
"(838, 941)",0.12054042135441394
"(400, 1240)",0.7259186526566351
"(1580, 1594)",0.8243252685387653
"(338, 519)",0.48196235513992286
"(349, 1391)",0.18466883564789954
"(794, 1310)",0.08407565395161704
"(970, 1017)",0.9012520650927963
"(465, 910)",0.08407565395161704
"(517, 731)",0.3299541120344828
"(1380, 1394)",0.8538983382364189
"(570, 1143)",0.5283407528527584
"(1091, 1594)",0.5542125713216743
"(521, 774)",0.6534202262276367
"(515, 690)",0.5741867521110439
"(778, 1575)",0.8882279419173089
"(559, 1393)",0.864800428087879
"(942, 1008)",0.7774147423521884
"(800, 1515)",0.20496301090113148
"(773, 1270)",0.8689517328758628
"(1031, 1343)",0.9140680950505116
"(754, 865)",0.9492239974920509
"(860, 932)",0.1056492618706179
"(781, 1315)",0.1861841059384594
"(1099, 1522)",0.3144805600431861
"(557, 1433)",0.841355752960354
"(854, 950)",0.8266170725312132
"(495, 1150)",0.6567077538928814
"(678, 960)",0.5309783693209211
"(396, 914)",0.885794681890199
"(357, 1276)",0.8677662528245109
"(447, 1165)",0.9297126603178654
"(1068, 1489)",0.40161392370853677
"(720, 1281)",0.6672745910240838
"(449, 809)",0.7331062312963412
"(1026, 1406)",0.9492239974920343
"(979, 1436)",0.9492239974920343
"(856, 1162)",0.11146815436550199
"(355, 648)",0.1516598110330485
"(324, 889)",0.9254650948669412
"(808, 1478)",0.8397707607675747
"(1391, 1538)",0.6354958380566554
"(428, 612)",0.8976133319836749
"(445, 745)",0.9184920571021266
"(1500, 1558)",0.9492239974920343
"(1310, 1444)",0.48515156417612715
"(740, 911)",0.6591374732372176
"(1217, 1535)",0.9470919347028455
"(472, 641)",0.5132696655832228
"(873, 1399)",0.8316107942912573
"(766, 1127)",0.9494972588766376
"(516, 1549)",0.6457017877217095
"(585, 745)",0.7792035187304708
"(1137, 1194)",0.48196235513992286
"(844, 956)",0.8761850397641369
"(1098, 1452)",0.9321290051466502
"(448, 1471)",0.9492235432005968
"(320, 1332)",0.597276299294431
"(579, 904)",0.5587886628913445
"(735, 1209)",0.22488725820108582
"(1080, 1452)",0.14829782492002536
"(393, 940)",0.12595640623577478
"(947, 1058)",0.52878750284488
"(394, 946)",0.678941222098657
"(330, 1259)",0.9492239974920343
"(728, 1026)",0.9370818525657137
"(650, 826)",0.8196965931058441
"(370, 1028)",0.8916632394332706
"(1162, 1311)",0.9363175539038437
"(337, 1579)",0.10196278959634648
"(902, 947)",0.9492239974920343
"(705, 1522)",0.1654189122963597
"(1100, 1397)",0.9219999425633436
"(318, 1506)",0.47824001173529934
"(335, 1396)",0.5174490973619071
"(528, 1359)",0.9020572016549413
"(1138, 1169)",0.4422665074417824
"(989, 1064)",0.0953894145110879
"(987, 1248)",0.25873950145729885
"(415, 880)",0.8674616237852562
"(546, 1139)",0.7914859498952311
"(747, 1466)",0.9254346015705515
"(1295, 1369)",0.660952016815596
"(1074, 1300)",0.9440394128635023
"(938, 1225)",0.9231304023202295
"(652, 814)",0.890762264938035
"(1107, 1108)",0.9492239974920343
"(714, 1359)",0.48616556483790385
"(544, 1270)",0.6237585127570595
"(633, 1260)",0.3838074968269404
"(639, 943)",0.8984259090945586
"(931, 1348)",0.40056520293153974
"(314, 692)",0.5683416514002513
"(909, 1521)",0.48922825921800395
"(946, 1576)",0.9385839436219743
"(1179, 1587)",0.08103590670210467
"(374, 729)",0.933905826918675
"(411, 1595)",0.6477513810262999
"(950, 1062)",0.7259186526566351
"(643, 1289)",0.9065221514516774
"(1236, 1332)",0.8580281259608932
"(522, 1340)",0.8904811856068001
"(568, 1204)",0.9016810267750688
"(355, 1368)",0.8850201229141755
"(373, 1076)",0.9074969055896498
"(1136, 1557)",0.8340738521479203
"(381, 431)",0.901271267984359
"(633, 1499)",0.8362552254154686
"(1064, 1228)",0.908958764229197
"(789, 980)",0.9492239974920343
"(306, 388)",0.7366414974221432
"(1323, 1354)",0.949224178228805
"(1325, 1328)",0.2842784926233365
"(538, 1599)",0.7200612533440419
"(1076, 1132)",0.6268939687067462
"(491, 592)",0.6672745910240838
"(739, 1549)",0.08407565395161704
"(623, 1240)",0.7713526315136383
"(1076, 1127)",0.9229941655888525
"(630, 1094)",0.0997943637243399
"(549, 643)",0.8432658807935083
"(951, 1370)",0.6075093391273799
"(1068, 1176)",0.6197986547309403
"(474, 1004)",0.08407565395161704
"(652, 1572)",0.14136131747424516
"(878, 1130)",0.5012998743250093
"(882, 1018)",0.8365573120376599
"(354, 1071)",0.6035116138778873
"(682, 1272)",0.8535119389435977
"(1230, 1492)",0.09980290982783668
"(775, 785)",0.37787244129711656
"(373, 1403)",0.9277446676230723
"(398, 1174)",0.2020618742570251
"(367, 1322)",0.9492239974920343
"(986, 993)",0.9012520650927963
"(330, 1312)",0.931286804390296
"(492, 841)",0.9374705848967966
"(666, 1440)",0.9303909128974062
"(351, 1360)",0.5161822026265915
"(631, 1179)",0.949223997796502
"(719, 1352)",0.09376525012779169
"(780, 889)",0.9231633685546381
"(1094, 1134)",0.9146136933754869
"(720, 1531)",0.5465105490790635
"(1319, 1410)",0.511848273122586
"(336, 1350)",0.27245131963066954
"(588, 852)",0.12369061339615378
"(407, 891)",0.5542125713216743
"(481, 1444)",0.08407565395161704
"(1416, 1592)",0.38661120043261415
"(1181, 1526)",0.9235506154011273
"(394, 471)",0.9304359816897555
"(426, 689)",0.5817713890949641
"(850, 1243)",0.6753769144782312
"(382, 905)",0.91955426537504
"(427, 902)",0.7558397898790703
"(714, 1498)",0.8963118762464035
"(1274, 1571)",0.9249723659947627
"(779, 788)",0.8197581475081832
"(308, 650)",0.7338358181261362
"(782, 1587)",0.578767269816809
"(401, 1182)",0.8902941949382874
"(661, 1190)",0.5522299128040178
"(381, 601)",0.23051914529278422
"(526, 851)",0.4816794753979691
"(916, 1425)",0.5522299128040178
"(429, 1373)",0.7269651078308025
"(988, 1493)",0.5632655687972027
"(547, 653)",0.19608137141001347
"(310, 1210)",0.6467826783813325
"(1086, 1193)",0.9492239974920343
"(357, 793)",0.6764372002858005
"(401, 1386)",0.5709943179378447
"(311, 1460)",0.8737585453632806
"(1200, 1291)",0.9492239974920343
"(1171, 1474)",0.949223997796502
"(560, 920)",0.6578194800800067
"(1196, 1434)",0.17182738298376982
"(762, 1254)",0.8694640108444465
"(564, 1037)",0.709762213965694
"(1127, 1563)",0.8822026956846476
"(492, 1551)",0.9481565930031213
"(345, 1415)",0.7944905210138119
"(775, 1372)",0.6477513810262999
"(573, 1331)",0.37228055893979206
"(1584, 885)",0.9492239974920343
"(660, 1431)",0.9297126603178654
"(1024, 1375)",0.9492239974920343
"(471, 1465)",0.652093987649953
"(1075, 1385)",0.8113680426591215
"(417, 1439)",0.08532484748659323
"(1084, 1260)",0.8877384324504278
"(1083, 1339)",0.7883693664496305
"(634, 882)",0.6894744446648856
"(329, 597)",0.2949340224548166
"(1315, 1361)",0.35935368641072474
"(1356, 1405)",0.8638204120486693
"(1432, 1545)",0.9039240235227066
"(427, 1201)",0.9377126960518397
"(697, 742)",0.6154259609322574
"(366, 660)",0.857197709644126
"(586, 1400)",0.7566538304822521
"(997, 1506)",0.5196806150235643
"(595, 1208)",0.660952016815596
"(522, 956)",0.78165995990958
"(1462, 1468)",0.5632655687972027
"(1216, 1539)",0.08407565395161704
"(1393, 1459)",0.7707410964675381
"(384, 763)",0.09323528505437113
"(986, 1200)",0.7427165010986311
"(1174, 1535)",0.7664490479331815
"(599, 643)",0.7350155108400802
"(584, 1599)",0.9269598913028002
"(594, 1029)",0.9400200571640847
"(611, 1167)",0.6712113101745801
"(787, 1590)",0.9328444782078612
"(354, 951)",0.7327350853702386
"(1484, 1523)",0.8814945773987908
"(1159, 1554)",0.5774319424169192
"(1511, 1537)",0.9075923981340194
"(1023, 1350)",0.9359613382414345
"(505, 758)",0.6216452233064168
"(943, 1354)",0.6806946011483862
"(710, 857)",0.6467826783813325
"(518, 1168)",0.1637307899219933
"(347, 1240)",0.7265003577751961
"(930, 1554)",0.6354958380566554
"(1188, 1527)",0.12752334644517457
"(602, 894)",0.24201351331134638
"(384, 1570)",0.9301562797421806
"(788, 1327)",0.5054943800241561
"(1010, 1183)",0.47824001173529934
"(819, 1101)",0.9492239974920343
"(558, 1076)",0.0953894145110879
"(716, 960)",0.7313132020624424
"(1165, 1472)",0.9509188847379879
"(431, 476)",0.8528842268122714
"(783, 866)",0.9051782826937648
"(753, 808)",0.7910229062158507
"(678, 950)",0.8453220432680315
"(503, 840)",0.3926493293135728
"(596, 1314)",0.6032183279670202
"(626, 1349)",0.44460249439667854
"(344, 1522)",0.38014956137702344
"(354, 1211)",0.6477513810262999
"(366, 830)",0.1355554602981717
"(571, 1200)",0.5006915855450816
"(591, 1366)",0.9311174500871399
"(446, 1127)",0.9492239975183641
"(1184, 1568)",0.8149742292273001
"(605, 1226)",0.0871905720212845
"(572, 716)",0.7034531557074908
"(533, 541)",0.9122103513393851
"(578, 740)",0.7350155108400802
"(313, 545)",0.7328492244854041
"(488, 1287)",0.6123278990121562
"(564, 732)",0.8566111799921311
"(639, 987)",0.4816794753979691
"(490, 1570)",0.5592573205964491
"(850, 1182)",0.6620921463792535
"(662, 1101)",0.13944648118829936
"(639, 1598)",0.9320926262233502
"(692, 1445)",0.8625438571048154
"(704, 1097)",0.8763424395869759
"(733, 1515)",0.567726581277965
"(1395, 1526)",0.9306168180872251
"(329, 511)",0.7140043255884124
"(806, 1291)",0.3185282323178937
"(770, 1059)",0.7606512262476592
"(646, 1414)",0.8941127325647962
"(417, 1226)",0.5748505729757893
"(1092, 1417)",0.37228055893979206
"(736, 1174)",0.7644947298817675
"(1014, 1042)",0.6926615523400942
"(875, 878)",0.54573901504914
"(1178, 1280)",0.1516555772562572
"(880, 1212)",0.9188352912564024
"(1217, 1561)",0.409516776035109
"(1398, 1415)",0.8194585409268828
"(333, 583)",0.6469094869114228
"(534, 1490)",0.9257040189360979
"(366, 1555)",0.7885945442197331
"(609, 1053)",0.9380001775454749
"(569, 1493)",0.8879385488018444
"(1155, 1520)",0.8930011038826
"(583, 816)",0.5542125713216743
"(503, 1458)",0.7960585347979773
"(307, 1382)",0.9492239974920343
"(1181, 1227)",0.9452146222992192
"(945, 1052)",0.9346877793907016
"(559, 984)",0.10031932224667452
"(300, 626)",0.49113885602839824
"(1204, 1575)",0.4203820666206427
"(1150, 1588)",0.9308305485911263
"(435, 1497)",0.08407565395161704
"(394, 1351)",0.7331062312963412
"(403, 1248)",0.6629275092442056
"(1427, 1485)",0.9131641889571492
"(1417, 1429)",0.7021853802312457
"(476, 1227)",0.5308213734099999
"(346, 1387)",0.6015271782305169
"(570, 1414)",0.541947559011997
"(1219, 1417)",0.5174517241296234
"(593, 1524)",0.48196235513992286
"(646, 952)",0.283535315343453
"(646, 1568)",0.9492239974920343
"(705, 1210)",0.4500427114242379
"(371, 411)",0.5259175370621836
"(562, 667)",0.19608137141001347
"(1453, 1540)",0.7350155108400802
"(906, 1519)",0.7644947298817675
"(374, 863)",0.678941222098657
"(405, 1281)",0.18310473580072267
"(825, 866)",0.9175490902685264
"(487, 720)",0.8147353652444622
"(734, 1004)",0.918338124718548
"(396, 1583)",0.17865902020281477
"(591, 1552)",0.8349156998440591
"(788, 1597)",0.21571911866875904
"(433, 1014)",0.7713526315136383
"(854, 1261)",0.9431276082334058
"(660, 1133)",0.11673081643826133
"(430, 1141)",0.7713526315136383
"(978, 1543)",0.4474516185956305
"(544, 988)",0.6235171747782347
"(468, 1039)",0.43118824039002873
"(1169, 1293)",0.9433695950971183
"(448, 1295)",0.9157970661359033
"(1283, 1395)",0.5204069981731217
"(1084, 1393)",0.5397733004406896
"(405, 814)",0.2206128152212939
"(363, 1072)",0.48515156417612715
"(481, 559)",0.15212711713543536
"(1023, 1561)",0.9332244563913555
"(633, 718)",0.45316218680444453
"(408, 458)",0.9278994356803034
"(449, 920)",0.08407565395161704
"(835, 1299)",0.29863054927382554
"(348, 1208)",0.22454855551163733
"(548, 954)",0.9435380951326287
"(726, 816)",0.6826740345756133
"(1110, 1474)",0.7188339360528043
"(1310, 1562)",0.5226738442426851
"(726, 758)",0.9492239974920343
"(513, 879)",0.6852358425783007
"(1221, 1282)",0.891541674011248
"(749, 1458)",0.8761878877860478
"(1143, 1397)",0.8076541932974207
"(927, 1528)",0.8006157335789279
"(1038, 1461)",0.4977998755981881
"(795, 1503)",0.6467826783813325
"(406, 509)",0.10494227033486296
"(821, 1444)",0.24931763166842016
"(1067, 1357)",0.949275849967572
"(633, 792)",0.9346179341775565
"(517, 695)",0.9492239974920343
"(1454, 1515)",0.8258324478068041
"(377, 621)",0.5533429589856287
"(1508, 1548)",0.3245781701875847
"(410, 1584)",0.6381989355699271
"(1157, 1277)",0.6140505624738906
"(433, 1102)",0.8614212350054637
"(1093, 1591)",0.21462908984451964
"(540, 1221)",0.14316746886970513
"(551, 1327)",0.9380456577677544
"(944, 1106)",0.9492239974920343
"(722, 767)",0.44133599327948037
"(994, 1392)",0.9492239974920343
"(894, 1377)",0.8940251367474544
